Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Dominican (IL) Stars,2019-2-12,Offensive,During Pass Out Situations,P&R BH - Defense Commits,12.6%,10.7,8.2,0.764,39%,Average,4.6,2.8,7.4,37.8%,48.6%,23.2%,9%,5.6%,"31.8%
"
Dominican (IL) Stars,2019-2-12,Offensive,During Pass Out Situations,Post-Up - Defense Commits,2.5%,2.1,1.8,0.865,24%,Below Average,1.2,0.7,1.9,35.4%,45.8%,5.8%,1.9%,1.9%,"34.6%
"
Dominican (IL) Stars,2019-2-12,Offensive,During Trapping Situations,P&R BH - Traps,0.1%,0.1,0.1,0.667,-,-,0.1,<0.1,0.1,33.3%,33.3%,0%,0%,0%,"33.3%
"
Dominican (IL) Stars,2019-2-12,Offensive,During Trapping Situations,Post-Up - Hard Double,1.4%,1.2,0.7,0.6,17%,Below Average,0.5,0.3,0.8,35%,42.5%,30%,3.3%,3.3%,"26.7%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots,55%,26.4,23.7,0.897,35%,Average,17.9,8.5,26.4,32.2%,44.8%,0%,0.2%,0.2%,"32.2%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,4.7%,2.3,1.5,0.649,53%,Good,1.7,0.6,2.3,24.6%,32.5%,0%,0%,0%,"24.6%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Runner,4.4%,2.1,1.8,0.83,76%,Very Good,1.2,0.9,2.1,41.5%,41.5%,0%,3.8%,3.8%,"41.5%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.2%,0.1,0.2,2,-,-,0,0.1,0.1,100%,100%,0%,0%,0%,"100%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),29.6%,14.2,14.6,1.025,17%,Below Average,7.3,6.9,14.2,48.7%,48.7%,0.3%,7%,7%,"48.7%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups,11%,5.3,4.2,0.795,18%,Below Average,3.2,2.1,5.3,39.4%,39.4%,0%,1.5%,1.5%,"39.4%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.6%,0.3,0.2,0.857,-,-,0.2,0.1,0.3,42.9%,42.9%,0%,0%,0%,"42.9%
"
Dominican (IL) Stars,2019-2-12,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Dominican (IL) Stars,2019-2-12,Offensive,Catch and Shoot - Half Court,Catch and Shoot,40.8%,19.6,18.2,0.929,20%,Below Average,13.4,6.2,19.6,31.4%,46.4%,0%,0%,0%,"31.4%
"
Dominican (IL) Stars,2019-2-12,Offensive,Catch and Shoot - Half Court,Guarded,59%,11.6,9.8,0.848,17%,Below Average,8.2,3.3,11.6,28.7%,42.4%,0%,0%,0%,"28.7%
"
Dominican (IL) Stars,2019-2-12,Offensive,Catch and Shoot - Half Court,Unguarded,41%,8,8.4,1.045,38%,Average,5.2,2.8,8,35.3%,52.2%,0%,0%,0%,"35.3%
"
Dominican (IL) Stars,2019-2-12,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,12.2%,5.8,4.6,0.788,52%,Good,3.9,2,5.8,33.6%,39%,0%,0.7%,0.7%,"33.6%
"
Dominican (IL) Stars,2019-2-12,Offensive,Jump Shot Range - half court,Short (<17'),9.8%,2.6,2.1,0.815,71%,Very Good,1.6,1,2.6,40%,40%,0%,1.5%,1.5%,"40%
"
Dominican (IL) Stars,2019-2-12,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),9.5%,2.5,1.7,0.667,41%,Average,1.7,0.8,2.5,33.3%,33.3%,0%,0%,0%,"33.3%
"
Dominican (IL) Stars,2019-2-12,Offensive,Jump Shot Range - half court,Long (3 point jump shots),80.6%,21.3,19.9,0.934,22%,Below Average,14.7,6.6,21.3,31.1%,46.7%,0%,0%,0%,"31.1%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Overall,100%,90.4,86,0.951,11%,Poor,37.8,31.4,69.2,45.3%,52.2%,14%,11.8%,8.4%,"43%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Transition,19.8%,17.9,18.4,1.029,27%,Below Average,6.6,6.7,13.2,50.5%,57.7%,15.8%,13.2%,10.7%,"46.4%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Overall Half Court,80.2%,72.5,67.5,0.932,12%,Poor,31.2,24.7,55.9,44.1%,50.9%,13.5%,11.4%,7.8%,"42.2%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Short Shot Clock <4 Seconds,3.1%,2.8,1.6,0.577,79%,Very Good,1.8,0.6,2.4,25%,31.7%,9.9%,7%,5.6%,"23.9%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Out of Bounds (End),6.4%,4.6,4.2,0.905,27%,Below Average,1.8,1.6,3.4,46.5%,55.8%,19.8%,7.8%,7.8%,"39.7%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Out of Bounds (Side),3.8%,2.8,2.8,1.029,5%,Poor,1.2,1,2.2,46.4%,52.7%,10.1%,11.6%,8.7%,"46.4%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,After Time Outs,11.8%,8.6,7.1,0.827,58%,Good,4.1,2.7,6.8,40%,45.6%,15%,6.5%,3.3%,"37.4%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Man Defense,96.6%,70,64.7,0.924,14%,Poor,30.2,23.6,53.9,43.9%,50.3%,13.7%,11.4%,7.8%,"42%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Zone Defense,3.4%,2.5,2.8,1.145,8%,Poor,1,1,2,51%,64.7%,9.7%,11.3%,8.1%,"46.8%
"
Rockford Regents,2019-2-12,Defensive,Overall Defense,Press Defense,3.4%,2.4,1.9,0.787,66%,Very Good,0.9,0.4,1.3,33.3%,37.9%,19.7%,26.2%,4.9%,"41%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Spot Up,25.8%,23.3,22.4,0.96,25%,Below Average,13.4,7.9,21.3,37.2%,49.8%,5.2%,4.5%,4%,"36.8%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Transition,19.8%,17.9,18.4,1.029,27%,Below Average,6.6,6.7,13.2,50.5%,57.7%,15.8%,13.2%,10.7%,"46.4%
"
Rockford Regents,2019-2-12,Defensive,Play Types,P&R Ball Handler,9.6%,8.7,8.4,0.968,4%,Poor,3.7,3.1,6.8,45.9%,51.5%,12.4%,12.4%,9.7%,"44.2%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Cut,8.4%,7.6,9.6,1.258,8%,Poor,2.1,4,6.1,66%,66%,8.4%,14.7%,13.7%,"64.2%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Post-Up,8.1%,7.3,5.5,0.749,82%,Very Good,3,2.1,5.1,40.6%,40.6%,19.1%,13.7%,11.5%,"38.3%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Offensive Rebounds (put backs),6.9%,6.2,6.9,1.116,30%,Below Average,2.2,2.8,5,55.6%,56%,7.1%,15.5%,14.2%,"56.8%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Off Screen,4.4%,4,4,1,21%,Below Average,2.1,1.4,3.5,40.9%,51.7%,9%,6%,5%,"39%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Isolation,4.4%,4,3.6,0.899,16%,Below Average,1.7,1.3,3,44%,47.3%,12.1%,13.1%,9.1%,"43.4%
"
Rockford Regents,2019-2-12,Defensive,Play Types,P&R Roll Man,3%,2.7,2.5,0.912,65%,Very Good,1.4,1,2.4,41.7%,45%,4.4%,10.3%,10.3%,"42.6%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Hand Off,2.5%,2.3,1.8,0.789,59%,Good,1.2,0.7,1.8,37%,43.5%,15.8%,7%,7%,"33.3%
"
Rockford Regents,2019-2-12,Defensive,Play Types,Miscellaneous,7.1%,6.4,3,0.46,54%,Good,0.6,0.3,0.9,36.4%,36.4%,57.8%,29.2%,2.5%,"27.3%
"
Rockford Regents,2019-2-12,Defensive,Offense Including Passes,Isolations Including Passes,5.8%,5.3,5,0.939,17%,Below Average,2.4,1.9,4.2,44.3%,50%,9.8%,10.6%,7.6%,"43.2%
"
Rockford Regents,2019-2-12,Defensive,Offense Including Passes,Pick and Rolls Including Passes,20.1%,18.2,18,0.991,6%,Poor,8.6,6.7,15.3,44%,51.7%,8.6%,9.7%,8.4%,"43.6%
"
Rockford Regents,2019-2-12,Defensive,Offense Including Passes,Post-Ups Including Passes,12%,10.9,9.1,0.838,69%,Very Good,5,3.4,8.4,40.2%,44.5%,13.6%,12.1%,10.3%,"39.3%
"
Rockford Regents,2019-2-12,Defensive,During Pass Out Situations,ISO - Defense Commits,1.5%,1.3,1.4,1.061,33%,Average,0.7,0.6,1.2,45.2%,56.5%,3%,3%,3%,"42.4%
"
Rockford Regents,2019-2-12,Defensive,During Pass Out Situations,P&R BH - Defense Commits,11.6%,10.5,9.8,0.939,13%,Poor,4.9,3.6,8.5,42.5%,51.9%,12.6%,8%,6.5%,"40.1%
"
Rockford Regents,2019-2-12,Defensive,During Pass Out Situations,Post-Up - Defense Commits,3.9%,3.6,3.6,1.022,50%,Average,2,1.3,3.2,39.5%,50.6%,2.2%,9%,7.9%,"41.6%
"
Rockford Regents,2019-2-12,Defensive,During Trapping Situations,P&R BH - Traps,0.3%,0.2,0.2,0.667,-,-,0.1,0.1,0.2,50%,50%,33.3%,0%,0%,"33.3%
"
Rockford Regents,2019-2-12,Defensive,During Trapping Situations,Post-Up - Hard Double,2.9%,2.6,1.8,0.697,72%,Very Good,1.2,0.7,1.9,36.2%,45.7%,22.7%,7.6%,6.1%,"28.8%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Jump Shots,53.4%,29.9,28.4,0.949,50%,Average,19.5,10.4,29.9,34.8%,47.4%,0%,0.4%,0.4%,"34.8%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,2.9%,1.6,1.2,0.732,35%,Average,1.2,0.4,1.6,26.8%,36.6%,0%,0%,0%,"26.8%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Runner,5%,2.8,2.4,0.871,16%,Below Average,1.6,1.2,2.8,41.4%,41.4%,0%,5.7%,5.7%,"41.4%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.2%,0.1,0.1,0.667,-,-,0.1,<0.1,0.1,33.3%,33.3%,0%,0%,0%,"33.3%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),32.4%,18.1,23,1.267,6%,Poor,7.1,11,18.1,60.9%,60.9%,0%,5.7%,5.7%,"60.9%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Post-Ups,9.2%,5.1,4.3,0.844,85%,Excellent,3,2.1,5.1,40.6%,40.6%,0%,3.9%,3.9%,"40.6%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.1%,<0.1,0,0,-,-,<0.1,0,<0.1,0%,0%,0%,0%,0%,"0%
"
Rockford Regents,2019-2-12,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Rockford Regents,2019-2-12,Defensive,Catch and Shoot - Half Court,Catch and Shoot,35.6%,19.9,19.4,0.974,74%,Very Good,13.3,6.6,19.9,33.3%,48.6%,0%,0.4%,0.4%,"33.3%
"
Rockford Regents,2019-2-12,Defensive,Catch and Shoot - Half Court,Guarded,59.6%,11.9,9.8,0.822,90%,Excellent,8.6,3.3,11.9,27.9%,40.9%,0%,0.7%,0.7%,"27.9%
"
Rockford Regents,2019-2-12,Defensive,Catch and Shoot - Half Court,Unguarded,40.4%,8,9.6,1.199,20%,Below Average,4.7,3.3,8,41.3%,60%,0%,0%,0%,"41.3%
"
Rockford Regents,2019-2-12,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,14.5%,8.1,7,0.862,23%,Below Average,5.1,3,8.1,36.9%,43.1%,0%,0.5%,0.5%,"36.9%
"
Rockford Regents,2019-2-12,Defensive,Jump Shot Range - half court,Short (<17'),15.8%,4.7,3.7,0.78,42%,Average,2.9,1.8,4.7,39%,39%,0%,0.8%,0.8%,"39%
"
Rockford Regents,2019-2-12,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),10.4%,3.1,2.1,0.667,62%,Good,2.1,1,3.1,33.3%,33.3%,0%,0%,0%,"33.3%
"
Rockford Regents,2019-2-12,Defensive,Jump Shot Range - half court,Long (3 point jump shots),73.8%,22,22.6,1.025,45%,Average,14.5,7.5,22,34.1%,51.2%,0%,0.4%,0.4%,"34.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Overall,100%,93,92.7,0.996,3%,Poor,34.8,32.9,67.7,48.6%,55.5%,14.5%,15.3%,9.7%,"46.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Transition,18.9%,17.6,18.3,1.041,22%,Below Average,5.9,6.8,12.7,53.8%,58.9%,15.9%,15.9%,12.9%,"49.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Overall Half Court,81.1%,75.4,74.3,0.986,2%,Poor,28.9,26,54.9,47.4%,54.7%,14.2%,15.2%,9%,"45.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Short Shot Clock <4 Seconds,2.7%,2.5,2.3,0.908,10%,Poor,1.2,0.7,1.8,37.5%,44.8%,12.3%,13.8%,3.1%,"41.5%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Out of Bounds (End),7.2%,5.4,5.1,0.936,18%,Below Average,2.4,2,4.4,44.7%,51.3%,11.3%,12.1%,11.3%,"40.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Out of Bounds (Side),3.5%,2.7,2.6,0.986,10%,Poor,1,0.9,1.8,47.9%,57.3%,14.5%,15.9%,7.2%,"46.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,After Time Outs,11.9%,9,9.9,1.098,0%,Poor,2.9,3.6,6.5,55.6%,63.9%,14.1%,15.4%,9%,"50.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Man Defense,92.5%,69.7,68,0.975,3%,Poor,26.6,23.8,50.4,47.2%,54.3%,14.5%,15.4%,9.2%,"45.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Zone Defense,7.5%,5.7,6.3,1.116,9%,Poor,2.3,2.2,4.5,49.6%,59.8%,10.2%,12.2%,6.1%,"48.3%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Overall Defense,Press Defense,5.7%,4.3,5,1.161,7%,Poor,1.2,1.3,2.4,52.4%,61.9%,10.7%,34.8%,5.4%,"58%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Spot Up,23.6%,22,23.6,1.074,2%,Poor,11.1,8,19.1,41.9%,55.8%,6.7%,7.5%,5.8%,"42.2%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Transition,18.9%,17.6,18.3,1.041,22%,Below Average,5.9,6.8,12.7,53.8%,58.9%,15.9%,15.9%,12.9%,"49.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,P&R Ball Handler,9.3%,8.7,6.4,0.742,58%,Good,4,2.2,6.2,35%,38.4%,16.4%,14.7%,11.1%,"36%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Post-Up,9.3%,8.7,8.6,0.991,9%,Poor,2.8,3.7,6.5,56.8%,56.8%,13.8%,14.7%,11.6%,"52%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Cut,8.5%,7.9,9.2,1.166,26%,Below Average,2.5,4,6.5,61.5%,61.5%,6.3%,16.1%,13.7%,"60%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Offensive Rebounds (put backs),6.7%,6.2,7.2,1.155,22%,Below Average,1.8,2.8,4.6,60%,60.4%,10.6%,18.6%,15.5%,"57.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Off Screen,6.4%,5.9,6.6,1.117,5%,Poor,2.8,2.5,5.3,47.4%,60.6%,7.8%,3.9%,1.9%,"44.2%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Isolation,4.8%,4.5,4,0.897,16%,Below Average,1.7,1.1,2.8,40.3%,41.7%,16.2%,23.9%,15.4%,"45.3%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Hand Off,2.4%,2.2,2.1,0.948,19%,Below Average,0.9,0.7,1.6,41.5%,53.7%,15.5%,17.2%,13.8%,"39.7%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,P&R Roll Man,2%,1.8,2,1.062,33%,Average,0.9,0.7,1.6,43.9%,52.4%,4.2%,14.6%,10.4%,"45.8%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Play Types,Miscellaneous,8.1%,7.5,4.7,0.617,8%,Poor,0.4,0.5,0.9,52.2%,60.9%,51%,37.8%,2.6%,"35.2%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Offense Including Passes,Isolations Including Passes,7.1%,6.6,6,0.912,24%,Below Average,2.7,1.8,4.5,39.8%,44.1%,13.5%,19.3%,13.5%,"43.9%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Offense Including Passes,Pick and Rolls Including Passes,15.6%,14.5,12.9,0.891,32%,Average,6.8,4.5,11.3,39.8%,46.8%,11.9%,11.9%,9.3%,"40.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Offense Including Passes,Post-Ups Including Passes,12.6%,11.7,11.8,1.003,14%,Poor,4.3,4.8,9.1,52.7%,56.8%,12.5%,12.8%,9.8%,"49.2%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,During Pass Out Situations,ISO - Defense Commits,2.2%,2.1,2,0.944,53%,Good,1.1,0.7,1.8,39.1%,47.8%,7.4%,9.3%,9.3%,"40.7%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,During Pass Out Situations,P&R BH - Defense Commits,7.6%,7,6.6,0.94,13%,Poor,2.8,2.3,5.2,45.5%,56.7%,19.1%,8.7%,5.5%,"39.3%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,During Pass Out Situations,Post-Up - Defense Commits,3.3%,3.1,3.2,1.038,46%,Average,1.5,1.1,2.6,42.6%,56.6%,8.8%,7.5%,5%,"41.3%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,During Trapping Situations,P&R BH - Traps,0.1%,0.1,0,0,-,-,0,0,0,-,-,100%,0%,0%,"0%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,During Trapping Situations,Post-Up - Hard Double,3.1%,2.9,1.9,0.645,80%,Very Good,1.3,0.7,2,35.3%,44.1%,26.3%,6.6%,1.3%,"28.9%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Jump Shots,49.5%,27.2,29,1.066,4%,Poor,16.8,10.4,27.2,38.3%,53.1%,0%,0.4%,0.4%,"38.3%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,2.3%,1.3,1.2,0.939,9%,Poor,0.8,0.5,1.3,36.4%,47%,0%,0%,0%,"36.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Runner,3.8%,2.1,1.7,0.815,27%,Below Average,1.2,0.8,2.1,40.7%,40.7%,0%,1.9%,1.9%,"40.7%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.1%,0.1,0.1,1,-,-,<0.1,<0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),34.9%,19.2,22.8,1.191,22%,Below Average,8.1,11.1,19.2,57.8%,57.8%,0%,6.2%,6%,"57.8%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Post-Ups,11.8%,6.5,7.5,1.154,9%,Poor,2.8,3.7,6.5,56.8%,56.8%,0%,4.7%,4.7%,"56.8%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.1%,0.1,0,0,-,-,0.1,0,0.1,0%,0%,0%,0%,0%,"0%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Catch and Shoot - Half Court,Catch and Shoot,34.7%,19,22.2,1.164,5%,Poor,11.5,7.5,19,39.4%,58%,0%,0.4%,0.4%,"39.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Catch and Shoot - Half Court,Guarded,47.7%,9.1,9.7,1.064,16%,Below Average,5.8,3.3,9.1,36.4%,52.8%,0%,0.8%,0.8%,"36.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Catch and Shoot - Half Court,Unguarded,52.3%,10,12.5,1.255,10%,Poor,5.8,4.2,10,42.1%,62.7%,0%,0%,0%,"42.1%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,12.3%,6.7,5.6,0.829,33%,Average,4.3,2.4,6.7,35.4%,41.1%,0%,0.6%,0.6%,"35.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Jump Shot Range - half court,Short (<17'),14%,3.8,3.3,0.859,18%,Below Average,2.2,1.6,3.8,42.4%,42.4%,0%,1%,1%,"42.4%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Jump Shot Range - half court,Medium (17' to <3 point line),7.5%,2,1.5,0.755,35%,Average,1.3,0.8,2,37.7%,37.7%,0%,0%,0%,"37.7%
"
Concordia (Chicago) Cougars,2019-2-12,Defensive,Jump Shot Range - half court,Long (3 point jump shots),78.5%,21.3,24.2,1.133,7%,Poor,13.3,8,21.3,37.7%,56.5%,0%,0.4%,0.4%,"37.7%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Overall,100%,81,69.4,0.856,38%,Average,35.1,26.2,61.3,42.7%,49.5%,16.9%,9.5%,6.7%,"38.4%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Transition,16.9%,13.7,14,1.024,69%,Very Good,5.5,5.5,11,50.2%,56.8%,13.7%,8.5%,8.2%,"46%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Overall Half Court,83.1%,67.4,55.4,0.822,33%,Average,29.7,20.7,50.4,41.1%,47.9%,17.5%,9.6%,6.4%,"36.8%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Short Shot Clock <4 Seconds,5%,4,3.5,0.866,88%,Excellent,2.2,1.2,3.4,35.8%,45.7%,7.2%,9.3%,6.2%,"36.1%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Out of Bounds (End),8.5%,5.7,4.8,0.832,51%,Good,2.3,1.7,4,43.2%,50.5%,21.9%,10.9%,9.5%,"37.2%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Out of Bounds (Side),4.6%,3.1,2.3,0.757,41%,Average,1.4,0.9,2.3,40%,46.4%,16.2%,12.2%,6.8%,"33.8%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,After Time Outs,13.3%,9,6.1,0.684,7%,Poor,4.3,2.5,6.8,36.8%,41.4%,18.6%,7.9%,4.7%,"30.7%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Against Man,93.6%,63.1,51.1,0.81,29%,Below Average,27.8,19.2,47,40.8%,47.2%,17.7%,9.8%,6.4%,"36.6%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Against Zone,6.4%,4.3,4.3,1,77%,Very Good,1.9,1.5,3.4,45.1%,57.9%,14.6%,6.8%,5.8%,"39.8%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Overall Offense,Press Offense,6.7%,4.5,4.2,0.926,75%,Very Good,1.5,1.3,2.8,45.6%,55.9%,20.4%,16.7%,4.6%,"42.6%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Spot Up,25.2%,20.4,19.7,0.963,69%,Very Good,11.9,6.9,18.8,36.6%,49.3%,4.7%,4.9%,4.5%,"36.3%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Transition,16.9%,13.7,14,1.024,69%,Very Good,5.5,5.5,11,50.2%,56.8%,13.7%,8.5%,8.2%,"46%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Post-Up,11.5%,9.3,7,0.758,30%,Below Average,3.7,3,6.7,45.3%,45.3%,19.3%,10.8%,8.5%,"38.6%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,P&R Ball Handler,9.7%,7.8,6.2,0.787,62%,Good,3.4,2.3,5.7,40.9%,46.7%,19.1%,10.6%,8%,"35.1%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Cut,6.6%,5.3,5.3,0.992,23%,Below Average,1.7,2.4,4.1,58.6%,58.6%,16.4%,9.4%,8.6%,"51.6%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Isolation,5.8%,4.7,3.6,0.768,44%,Average,2.4,1.5,3.8,38%,41.8%,10.7%,8.9%,5.4%,"36.6%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Offensive Rebounds (put backs),5%,4.1,4.2,1.02,37%,Average,1.5,1.7,3.2,53.9%,54.6%,10.2%,14.3%,11.2%,"53.1%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Off Screen,4.6%,3.8,3.2,0.856,43%,Average,1.7,1.1,2.8,40.3%,47%,17.8%,11.1%,10%,"36.7%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,P&R Roll Man,4.2%,3.4,2.9,0.852,24%,Below Average,1.8,1,2.8,35.3%,45.6%,8.6%,7.4%,7.4%,"35.8%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Hand Off,2.6%,2.1,0.9,0.42,2%,Poor,1.2,0.4,1.6,23.7%,25%,20%,6%,6%,"20%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Play Types,Miscellaneous,8.1%,6.5,2.5,0.382,23%,Below Average,0.5,0.4,0.8,45%,50%,66.9%,21%,0.6%,"21.7%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Offense Including Passes,Isolations Including Passes,7.9%,6.4,5.6,0.877,68%,Very Good,3.1,2.3,5.4,42.6%,48.1%,10.4%,7.8%,5.2%,"40.3%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Offense Including Passes,Pick and Rolls Including Passes,20%,16.2,13.3,0.823,43%,Average,8.1,4.9,13,37.7%,45.8%,13.1%,8%,6.4%,"35.2%
"
